Text,Target
"@BrentonCrawford Amen, brutha.  CAKE AND IHOP AND MALLS AND GUITAR HERO, what more could you want.",4
hey guys gotta go to bed...school tomorrow! (uhg) talk to you all then! hugs! ,4
@princess2293 Sorry Oh great one! I forgot. hehe But I still want Shrinking Violet! Dont forget ,4
"Yearbook Distribution Day tomorrow! School until 4th, then Carinos, and then back to school to hand out books!!! ",4
Epic bike ride was epic. Biked for a good solid hour and a half ,4
"&quot;If you want to be great, stop talking about it and go be great&quot; ",4
@jennrach a 2009 kia spectra. the best thing is my car payments went from 493/m to 297/m n thats really what i was going for ,4
@drakulita the 11th of june to be exact.  let's!,4
@fortyoneacres I'm doin swell  how r u?,4
@ddlovato how was bamboozle? I absolutely love your sister! She's the best in DH. I'm sure she will follow in ur footsteps and be like u ,4
@lizzilathers are you wearing your red stripe shirt? ,4
@amf7 It did!! Especially since it didn't rain ,4
"@Teddy_Salad Cool, let me know when u'r ready to share. I promise I won't tell any1! ",4
gooodnight ,4
"@jordanknight However, I must admit every time you Tink! it makes me smile....now if only you'd tell me what the heck Tink! is!!!! ",4
finishing up hw for awhile. listening to glassjaw. cosmopolitan bloodloss gives me chillssss ,4
[i]hello[/i] mr. Lawrence ,4
@AdamCrooklyn hmm fact: exotic mixed men are hot ,4
@bostonbibliophl This is why I do not have a television. I would never do anything else. ,4
@MrsSpamtastic no pictures because then it would no longer be ALL ABOUT THE MUSIC ,4
@jason_mraz http://twitpic.com/4iq19 - whoaaaaaa aet popcorn then go to cinema ,4
house hunting is hard work! back home now. ,4
DID YOU TEXT ME BY MISTAKE AGAIN ? CUZ I DON'T LIKE HOTDOGS !   ,4
thats not bad at all for a prius.  too bad scions are better  ,4
@COCOCHANEL2007 thats good thats good! how long will she be in the hospital? well you always have us to talk to when you're lonely ,4
had to do made a twitter ,4
"@ECS_Dave Oh my gosh, Dave,...YOU ARE NEVER going to let me off the hook, are you?  I love THAT! lol   #SocialSunday ! ...",4
"@mroesch If we were paying the bills, we'd all have more world wide interwebs than we have currently. ",4
"@heatherthorne thank you for your encouraging comment, it feels that much better to know im not alone.  and we dont live too far! ",4
@DannyLYoungers dude it's all those Magic Mountains you eat and Mountain Dews you drink. ,4
@tferriss I give up! Make sure to let us all know where it is ,4
@hullywood_bound http://twitpic.com/4it11 p.s. this my kitty VIA skype ,4
im on a boat muthafucka dont u evr forget ,4
@BhaDdqlamour You Aree Too Dumb ; _ but i lovee yu lol ; &amp; diqqin it odee _  &lt;3,4
watch this http://tinyurl.com/652pej                   it is funny as ,4
i cant wait until tommorrow  i get to see him!,4
Thinking I've finally got Aim into twitter!!! ,4
shower then bedd  then school ughhh!,4
Download movie  &quot;Bride of Frankenstein&quot; http://tinyurl.com/dzlmgt cool #movie,4
"I did, however still submit a hefty check from pledges  Next year will be awesome",4
but almost done with my website ,4
"Wow, crazy weekend.  I need a Monday to catch my breath. ",4
man I love Chinese food!! ,4
"@viciouskris www.stuffwhitepeoplelike.com is on the list &quot;Stuff Black, Asian, Latino, Native American and &quot;other&quot; People Like.&quot; ",4
3-1 and I blame the loss on @johanetsebeth. I can't carry you all night!!  just kidding my friend.,4
"Pepsi Throwback?? Not too sure abt this one, although I am nostalgic over Crystal Pepsi. ",4
"@ indulj w/big sis. u st, downtown. come check us out ",4
Oh my goodness! Pretty much one of my top ten days this year!  &lt;3,4
@jazieefizzel i knowww PHEW she thought we did it and we passed          ~halo halo i see your halo halooo,4
french class over. go go beat @itshiva on game ! lool ,4
@chelsealynn818 Goodnight my lovely! ,4
@Babagirls i love your blog. it's pretty much the only one i follow.  can't wait for big brother 11!!!,4
Slumbering! Morga comes home this week! ,4
@raywmc Yes ,4
@cherylktardif oh dear  ,4
"@gradontripp Yep, it does. A few times over.  And yours loves me because I make it smell so nice.",4
@crownr0yal LOL. I love you too! ,4
@ijustine Nice hair with that chainsaw though ,4
@RVZB girlfriend i'm getting to know him...i'll tell you later ,4
Finally finished notecards and poster - thanks to hubby and kids... and Google Translate  ,4
@EdEntrepreneur It's a SiteWarming party that I'm hosting. They always trend!  We're helping @Kelloggs renovate fields 4 kids. #kelloggs,4
Watching caramel... we love foreign movies ,4
Is playin @ the wit's end in about 30 minutes.. ,4
"omg I was so scared,my &quot;h&quot; key wasnt typing! but  I got it  ",4
bed timeeeeeeeeeeeeeeeeeeee  see you tomorrow ,4
Working on my labels!!  Have to hit it hard this week ,4
@sarasmile13 Hi!!! Thanks for the tweets last night. You were very enertaining. ,4
is still trying to figure out the twitter world ,4
@BrooklynBeast This pic http://twitpic.com/2116c her face looks like my dead mom's. At least from that angle. Freaky! ,4
Getting ready to tackle another week. ,4
and back on just in time for me to miss my song. ,4
@davidleibrandt Awww David rest up them we dont want you to be tired ,4
"@AshleyWondersss  hahah, operation kidnap ",4
"well, im gonna start getting ready for bed. goodnight, everyone ",4
"@EverydayErotica Aww, I haven't cammed in a while.  I should do that and possibly start a site. ",4
@emilyrolfing hey i just got back.  Thanks ill see you probably next weekend.  have fun at Wolverine im fucking jealous love you ,4
@calinative I agree. . .that is just a tad bit much--Just a TAD!  Thanks for sharing the link. I love your website by the way ,4
the Gloaming... applebees... wolverine... the confidence... and all this with a friend  having a great night,4
@TheAntiSocial Good point! You're so smart ,4
@missesoxclusive ericaaaaa.!!  why you arquinq wit them bitches ? LOL we been past that stop qivinq them 5 yr olds tha satisfaction mama,4
"lovin' my A card, free fish and chips! ",4
Talking with my sis. ,4
had a GREAT time at the Rays game and then at the WQYK Concert here in Clearwater!!! All the performers were AMAZING!!!! ,4
"Going to sleep. SO tired, and I have a busy week ahead of me, and now with no holiday for me to take a rest. Hope I have sweet dreams. ",4
@myriamkazue Hohoho ,4
I am the luckiest girl in the world. ,4
"Sitting here talking to my boyfriend who just got back into town today. Man, I missed him (even though he just left Wednesday)... ",4
@cry123sni I'm sorry you're not feeling well.  He was doing Genesis 3 and the serpent. He took it all the way to calvary.   It was good!,4
@Tswizz I love your new canvas ,4
"That last post was from twitterfeed, sorry for tweeting about SwagBucks so many time ",4
@ddjango he'll just meow at you until you give it up. ,4
"FINALLY a break till Wed, no work OR school, both have been hectic - Yay for breaks!  [3/11/09 I love my sunshine]",4
@juliaroy VERRY COOL HUN  HOPE YOUR LEG  IS FEELING BETTER,4
Just played mary had a little lamb on the wine glasses...cc has it on video. ,4
@sguerrero490 http://jennyray.deviantart.com/ there you go  old stuff though...,4
the weekend was pretty good ,4
@stupidsaywhat @stupidsaywhat haha Yup yup BTW nice picture Tickles my fancy Reminds me of courage the cowardly dog ,4
Enjoying my relaxing Sunday ,4
@rodjek Nothing leg warmers can't fix ,4
@Dark_Secrets. It looks great!  Can't wait to write more posts for it. The plot's so much fun already!  ,4
@cookerteacher Sorry man.  That's one of the few things I don't give out....yet.  ,4
Now off to dreamland for me. Night ,4
Charlie David is so adorable! He reminds me of a gay version of Zachary Quinto. ,4
@tweebirds @IIanS lol yeah i just seem to operate better at night  it's been this way for years now.  and hell yeah first pot of coffee!,4
@meeabee that is good news ,4
Oh shitter oh shitter how I love you so! ,4
"... Tired of dealing with cancers. Hoping this is an end. Either way, trying to sleep for now &amp; happy to have such awesome friends.  ",4
@Jonrobert I got starstruck what can I say ,4
NOT THAT THERES ANYTHING WRONG W/ THAT! nice policeman sir ,4
"@elmoss1 Awesome, I will!!  ",4
Homemade cookiesncreme neva tasted sooooo good  still contemplatin goin dread!! T minus 19daiz!,4
@king_blsbs oooh love is in the air? ,4
"@missbossy Really appreciate keeping us overseas up to speed on aware. Have been enjoying your tweets and links, thanks ",4
Please be able to run a half marathon in 2.5 hours because I just did! ,4
@Roqayah That's awesome and sounds really fun! Allah ywaf2ek ,4
Finally home  I have to work on my project now. Ergh.,4
@jennlevine You didn't like Fred/Gunn? I thought they were cute together ,4
@lightsnoise TIMMY HO's! Ahh I am a huge fan of their egg salad sandwiches ,4
@pamcase thanks Pam...I think we are all anxious to hear it! ,4
"Tomorrow Nite @ Club 'Home' I'm havin a small gathering of friends to celebrate my bday.  Come thru everyone,   grown n sexy attire &amp; 21+",4
@delb0y RAW Photo mecanic lightroom ,4
@jennrach ps i love your new collages.. esp the fortune cookie one ,4
i was right. ,4
keeping up w/ the kardashians ,4
@mikeyway  http://twitpic.com/4itci  the newst addition to my collection &gt;: D the last instamatic camera manufactred in the U.s  in 1976 ,4
@daneglerum well she only managed the one blonde... oh and so did i  but i had an excuse at least... ie too tired to speak/drink/walk...,4
@bnycastro Noticed 'Filipino' is singular.  Thought we were all 'one' during that day   Thanks!,4
Watching twilight while working out  yesss,4
@India_Yellow I think i'm falling in love with you!!  xxx #iloveyou,4
Good night Twitter family..Early bird catches the worm!! ,4
"Surprised with tickets to RENT today, followed by a birthday dinner and a serenade at Hard Rock Cafe. I have the best friends and family ",4
@imwally nice - let me know how it works out for you in a couple of weeks ,4
"// Just cut my old skinny jeans into shorts, boo for the summer. Got tanner already, yeah for having mucho melanin. ",4
I'm finally off to sleep ,4
FTSK concert May 23?!  I'm think Soooo!  ,4
"Lying in bed with my kitten, Electric blanket &amp; some Pantera in the background  OVER BEING SICK!",4
"@InviteArtist Oh about a week, I think last Saturday it was nice. But, we will have lovely gardens, so I shouldn't complain! ",4
@Bmannn I'm so excited!!! ,4
@nicolerichie Hey Nicole. Do you know i never knew your dad was lionel till last week. How strange. ,4
ferngully ,4
@tricitieschamb good to see you here! ,4
@lisasamples You've won stuff!!!  I know I've typed your address more than once  #kelloggs,4
@Cliss Where do you live? That picture is lovely. ,4
says goodmorning!  http://plurk.com/p/rms9b,4
@warped09 don't worry most people LOVE the lineup this year including me. now i need to figure out how i can get my mom to let me go ,4
"@hellotheresugar ah nice! that's the one with wiL Francis on the front, yea?he gave me the idea to start spellin my name with one 'l' ",4
I love this movie ,4
Working on my book review ,4
@erica your pic is up! ,4
Just shot an awesome engagement session in Long Beach.  Photos to follow ,4
"@AJRoxMyWhiteSox Ehh, not until Davis hits a homer.. then I'll stop  lol..",4
@vonp2 Well that sucks.  Vitamin C.....lots of it.  Take care for real though.  ,4
@running_races hes a good man. he definatly is ,4
@MrzMosley its ok mah. make sure u do it tho. then dm me  ,4
i love me some will ,4
@PetalOfRed lame....but okay ,4
"Realized that lots of people are stressed. SO, if you are, please feel free to get a brownie from me anytime tonight before 1. ",4
@domknight i saw you @ the logies last night ,4
"is gunna go watch some tv, then take a shower! ",4
@dimplessince88 that's all we can do ,4
@graff_king k thanks ,4
@iamglennie It's okay. Just let me know when you have time.  ,4
"Loved today @thebamboozle.   Got to see demi and I stereo skyline, &lt;3",4
@kehale B BAKES? Does he do sourdough? Can we send in our orders through Twitter?    How are you?,4
"@kimbaustin Good to be following you, Kim. ",4
blasted my muscles with full body workout...waiting for soreness to set in  that means it's working!,4
@Nic0pic0 @talithaxoxo @monica058 @plainlyphyra HAPPY ANOOP DESAI DAY! Woooooooooooot! ,4
@agentdelblaine aw thanks  &lt;333,4
@retrorewind Dave your glutton for punishment with the Theme Song for Life emails.I'm surprised your eyes haven't popped out of your head ,4
@rperdio hehehe.. oh you know me far too well.. ;P - handshake anyone? ,4
playin' with my new iphone! ,4
ahhhh my god!!! i love the weather! i can't wait for the bats to come out!!! mmmm i'm just feeling really good and positive right now!!! ,4
Still accepting gifts ,4
"@rica_aimie19 You're at the convention right now? Dude, tell me how it goes! ",4
Just heard ''I'm Amazed'' at the Clay Cooper show.!  My whole row just sang. Out loud.!  think we should start a choir.!,4
@dspecial1 lol nope! im full today  yesterday was ruff mannnn lol,4
... let's see if my web/xslt skills are better after a couple of years ,4
http://twitpic.com/4itqz - Even after a long busy weekend!! I still have the best lookin wife in the entire galaxy! ,4
Loves love but can't love to love any love...fore when I love its just more beautiful than any ordinary love ,4
@morsini14 : lots of trash talking. i get it. ,4
"@ElizaPatricia Lol! Sorry, you're in the wrong city for the &quot;sawks.&quot; ",4
@Morticia626 Goodnight. Sweet dreams ,4
Going to see dave chapelle ..he better be good ,4
just re-applied for the job i currently have... and some others. Jesus do what You want to do ,4
"@ITStudios As Adam Sandler said in Happy Gilmore, &quot;Why don't you just watch me, and make sure I don't do anything stupid. Okay? &quot; ",4
Tired ready for bed but not for tomorrow but hey His grace is new every morning so I should be good ,4
Stayin warm in my favorite hoody ,4
"wolverine was amazing. phenomenal actors, sick special effects, all-in-all amazing!!  can't wait for terminator &amp; transformers!! ",4
I just had my first job interview  And I have my second interview tomorrow!!!,4
it's one of those evenings I just want to curl up with some tea and read infront of my fireplace ,4
"@lisacall I did the same a while ago, but I got all finicky about the formatting in Excel, so it took me longer than 30 seconds ",4
http://twitpic.com/4itr5 - ..if only i was gisele ,4
An then it is sent to ur recipient in 3 days..and it costs 1.99 per card. Which if u think about it--is cheaper than a card and postge!!! ,4
@cloud79 i think of it as a 'necessary' evil ,4
@GirlfriendMAG HA. its way OK to have more milo than milk LOL. I do! ,4
finals week-- then off to florida to start my life as a full time adult! ,4
"I just watched Penelope. It was pretty good, better than I expected, but I mostly had fun drooling over James McAvoy. ",4
Exam week!!!! wish me luck... ,4
And... &quot;Don't look back in anger!!&quot;  I will remember that!,4
@rodjek Sounds like Friday morning when my toes went numb. First stage of frostbite  Better buy warmer cycling sox.,4
@DannyjClayton i dont drink coffee its kinda YUK :p *crazy is my middle name* BAHAHAHAHAHA ,4
@steveNgriffin DUH! see you tomorrow!?  misssssshhhhhhhhhh you,4
almost home. perfect. ,4
Charliiii you got a twitter!! ,4
"@n8tivebreeze I will, you will have to come visit soon so you can give him a kiss yourself ",4
@bruxedo Which tweet made you ROFLMAO? ,4
@ResourcefulMom I send you a picture if you want..lol   #kelloggs,4
@shorayamuis i know at least i get twitter texts to my phone ,4
"oh, I need to figure it all out, make a dang decision, and move forward with power. HELP! ",4
back from the senior banquet. I love my amazing big sister. ,4
I want a sterling silver elephant. ,4
"@jonathanrknight time to watch Brothers&amp;Sisters..oh wait, u're still on the west coast right? Don't forget to watch it later..bye for now ",4
#hoppusday  Best day ever,4
3-0! Congrats Canes! Onto Raleigh on Wednesday with the series tied at 1-1!! ,4
@nicksantino do you want me to bring you anything friday? ,4
@CliqueGirlzFANS hey add my dear friends please ,4
@DixieReb &quot;Live and let live&quot; is the conservative agenda? Then why not marriage equality for all?  ,4
The clock is striking 10pm on a Sunday night. Breaking Bad time ,4
@shanastamm myspace.com/pahonorsocietyst ,4
@nickirichards hope u had a nice sunday ,4
@PROZPanda I thinkeded that you would appreciate that! ,4
@huladoll76 lol yea sorta haha jus da updates no replys which reminds me gota ck my discussion ,4
@hiitsbrian I love that game ,4
"@ChinaPaul You may transfer Lines 2, 3 and 4. Good morning. ",4
Just beat my husband at wii boxing and now am ready for bed! Goodnight!!! ,4
Watching Juno  I love this movie!!! And having a vegetarian sushi roll ,4
Watching Tough Love. Eating Gum Drops ,4
"@KissaKatt Dude, no way. That's like my all time biggest dream. ;) jk. But seriously. That reminds me of a story I need to tell you. ",4
@lorirusso don't try to blame this on your &quot;summer teeth&quot;. ,4
@aplusk  I'm here in Atlanta ,4
@chelseanico the pink pair. Just because they look like they'd hurt someone more if they got kicked in the face. ,4
"darn it, poor planning, having a coney dog attack, on sale @Hardees 2 4 $3 but can't leave 2get, Celebrity Apprentice still on waaa ",4
@anima Holy shit ,4
@Paehoddy Happy Birthday Patience!  See you at Capitol on the 12th!,4
Is currently rocking the fuck out! I love this band ,4
"@iceasfire Yeah, you can't burn them like your napster songs. ",4
Great workout tonite! My new friend is loving it! I love helping to grow my family ,4
@heatherhal @txbabes1 @drahardja @auntiestress tks for the rt's   Im glad you enjoy the quotes.,4
@HGisME Agreed. That is why I work now instead ,4
"At Sandee's surprise BDay party with Puma, Jenn, Keiran and a bunch of other peeps ",4
"@CloudzAngel have faith, true love is where you least expect it. Just concentrate on the other aspects of ur life-friends &amp; family ",4
@hollymayers ...ibuprofen are like m&amp;m's to me now 3 down at a time ,4
"@tweetles Lol I know, well nite nite for now  (hugs)",4
Just saw the hannah montana movie for the second time. Don't judge me! ,4
@ashlyn54 yeah it sucked... but I got MVP... 28 stolen bases in 18 games ,4
Loved having everyone over but its also nice to have the apt to myself again ,4
@Azlen cute new profile pic proud papa ,4
"@she_shines92 You should check out 101, its amazing ",4
"@PaulaCortes 	 yes, yes, a friend just 17 days to scream like never before! ",4
"@DazzlinDonna - thanks...it's on the &quot;one of these days&quot; list, but at least it's on the list.  ",4
resting up after Derby. Had fun and won a little money too! ,4
"@MiaChambers Hehe, of course  Enjoy the rest of your Sunday, Mia.",4
is 18 in 11 days! and cant wait to get tattooed some more ,4
@haforhope my pleasure ,4
"@erdoland my wife said much the same thing, only not about the tweets ",4
"@helkat  Apparently it is the sound Wolverine's claws make, according to @ehooper02 ",4
@KingSanna why don't you have a pic up?  how do i know who you really are ,4
"@violentandyoung You know, I was actually thinking about that today, myself working there, not you. It'd be fun to work together though. ",4
"@Doodlearts Heyyy  look i got u back on this lol!!  So how are you?? we need more ppl, class wants to go on breakfast televison!! ",4
ahh can't wait for finals to be over! ,4
@LolaMcIntyre I'm glad we could connect  I'll forward you some steps in writing to get you started and we'll go from there,4
"@MLBARKDOLL Aww, thanks! But we all know it's the thought that counts so it's all good  Hope you're weekend was great!",4
"bubba's, campisi's, tiff's treats and a movie ",4
@anjilgirl upload a pic so i can see ,4
@sammulchan Have fun!  I went to Iceland before...beautiful there...have to see your show ???? soon!! ,4
@tishh hence the west is best ,4
@AmyEvangeline @FreeFinally Thanks for the tweets.  ,4
"@TenaciousDani That sucks!! Your there tho, thats the important thing. ",4
@filinadiangirl congrats on the poprocks! you must be very proud! ,4
Yay my treasury made the front page!! http://www.etsy.com/  Soooo happy and excited ,4
@ElizaPatricia Where's the love for the cubs???  ,4
avoiding studying and making that power point..would someone like to do it for me? lol ,4
@KhloeKardashian love you khloe! you're amazing! ,4
My God son is on his way into the world ,4
Chill in.  ,4
"@foodimages Lots of Staub cocotte pots online, but not these (with solid handles).  Know any cook shops in NY?   http://twitpic.com/3v9ob",4
"Recording going well, gonna film another episode of Random Acts this week with new material ",4
http://twitpic.com/4iu3p - illegal pic of the Shrek The Musical stage haha  good times,4
Made great deep quiche with cauliflower and bacon for brunch today. Is that &quot;martha&quot;? ,4
I was able to fix my computer. Epic win timez r nao ,4
@33L Count me out.. On strict diet!!  Re: Breakfast,4
@MckMama bonfires are sooooooooooo nice!  Too bad we can only have them 50% of the year...when we're lucky ,4
Glad none of my friends are in jail tonight! ,4
buying a lowering kit for my car ,4
@katalee02 I have an expresso machine ,4
watching keeping up with the kardashians! I love @khloekardashian ..she's my fav for sure ,4
@brendamantz Oooooh great idea! ,4
http://twitpic.com/4iu3v - We're the other 74% ,4
@Jonasbrothers whohoo get pumped PARANOID video ,4
f'ing migraine is about to kill me. @deadasdisco you need to get your butt back to STL so I can have tonight off!! ,4
Thank you.  @heritagesoftail @soxanddawgs,4
"@KellyOlexa Hey lady!!!  How was your birthday? I'm okay - exhausted from the move back home, but it's going to be good for the summer ",4
@sparkleylily by loosening up and being more fun! ,4
So encouraging. ,4
Today was a good day. ,4
Playing omgpop wit my lil sis ,4
"@speccygeekgrrl Very true. My mom's been trying to quit, but she bought a pack today. *gives you those* ",4
"@Brittanie Ah, yes. Woot sells one thing a day until it runs out or the next day comes. Yesterday was neon Disney clocks. ",4
thanking everyone very much for all the birthday wishes! i have the best friends a girl could ask for ,4
"@Audrey222 everybody is, thats why i tweeted it ",4
Shower.  and do you think this is a bad microphone stand? ( i made it myself  Hehe) http://twitpic.com/4iu41,4
@chathamnj  Hmmm...well hate to say this but I woke up w/ a flu...seriously...IMO it's a normal flu tho' I have no idea what the dif. is ,4
@jdlusan cookie and cream ,4
"@langfordperry if Roddick, Nadal, Federer or Djokovic challenged you to a match, would you accept? maybe even taking on Rainn Wilson? ",4
Playing with Redhat (CentOS5) again after years of not using it. Picked it up like I never left. Really good thing for possible job. ,4
"@christiinn aweee baby mamma, i hope tomorrow is better for you ",4
@blackbottoms Awesome good going! ,4
Is chilling since school is done for the semester ,4
http://bit.ly/13gpqP A big hill and a fabulous view!! ,4
Im going to go and take a shower be back on soon ,4
shouldn't be getting any more location tweets from me..sorry turned that off...only web addresses will lead to blog or awesome websites ,4
"Birthday lunch for @buddhalicious9 w/ @hellochelly &amp; the girls at Alice's Tea Cup, NYC  http://twitpic.com/4iu0m",4
"@BJHewitt True, true, he told the major institutions of his day to go to hell. ",4
I was trying to go to sleep since i got none last night. But i will be there hopefully with my dress ,4
"looking forward to many, many things ",4
@MzJazzee two-thirds actually ,4
@beyondbeeton thanks ,4
"@tattood1 haven't decided yet bro. Still sitting in my La-Z-Boy recliner being, well, lazy. ",4
@VincentHunt Thx for the angel we all need more of them ,4
@KRISTENWALL can't wait! it's going to be fun ,4
@williamjone LOL yeah. Went to my cousins party last night and chilled today. Did you get the lyrics I sent? ,4
bouts to get ready for work  O_o wow that sounded wierd and i was typing it lol wts,4
Forecasts say maybe a little more than a slight breeze ,4
@breaksomething Cool graduation should be fun for you then! Enjoy the moment. ,4
@ticklemegia Yes! 25th tayo. ,4
Pretty much tomorrow is going to be awesome! To-do list just keeps growing and never shrinks. oops-- but I don't care! ,4
Im so excited for my sisters and Ryan  I hope u guys are having a blast !!!!! Love u all!,4
Man Chuck E Cheese on a Sunday gave me a headache.... Julie  ,4
@dayleane hahahhaa ,4
"@moryan Ooh, I'm on it.  ",4
@randomalicia That's what it says ,4
@officialjuice well hello there oj da juiceman  lol,4
staying home today  imma make some mi gorengggg,4
@JThorpe32 clearly it's going to need to be soon .. your whole family wants some. and FYI you didn't beat me .. well not at bowling ,4
I crushed 'white horse' on guitar today ,4
At Elephant Bar with the familiaaa celebratin my 19th Birthdayyyyyy! ,4
No that's the opposite of what is good ,4
"LOVE this song. Wait for it, it will start. In my head all day. Almost all day.  ? http://blip.fm/~5isio",4
watching Keeping Up with the Kardashians &amp; aim'ing toooo many people ,4
@MikeInWV It is like sexting....I'm trying to butt in for the 'fingercuffs' ,4
i'm reading cleo now ,4
@thehypercube the only truly unbiased selection is a random draw. And even then some mathematicians would disagree ,4
"My 1st Twitter post, all for my one follower  ... Feeling sleepy from the long day yesterday ... It will be the same next weekend.",4
"@ImaTVAddict I do please, thanks! ",4
@daynegerous  Thanks!!!  ,4
Kiddo's at school and Im having the place to myself.  Till Noon. ,4
@velmadaria shrimp tacos? that seems interesting! never had it? And the gelato sounds so delcious! i want one now.  wat kinda shoes u got?,4
@jessewilkins Lemme know how it goes! I sit for 3 pts on Thurs and 2 on Fri ,4
Discussion about Enron and accounting practices at dinner with the boys ,4
@airdcustomz YOU are a visionary! *WINK* See that's what I'm talking about! ,4
@iamDavidMarsh Good advice. I'll be sure to take that break/mini vacation after my last exam on the 9th. ,4
@jaleesie 4am? and your are still up at 10:15.  It's wayyyyy pass your bed time missy......lol. Indeed I would... ,4
long day. time to just chill now ,4
just pierced mah earr. again. i cant help being a mess ,4
"@amazingphoebe i emailed you baby  eeek, i'll call you tonight yes ",4
@simoneicough hi simone. I have sent you the radio articles. Is it okay if I give the classic cars article by today EOD? ,4
"@JessicaLevin @HigherYou @Legalgold good point! written down now. Like when I think I'll remember a dream, but can't.... ",4
@stovertile Thanks stover!  ,4
"Alright, gonna try to get some shut eye. Looks like 5/4 will be the birthday ",4
"Found chad stick   oh god, was this hole here befor ?",4
@henriqoliv182 You can't say anything more than that. Great song  ? http://blip.fm/~5isvn,4
im really lookin forward to falling in love . leon larelle jones is the best . ugh . put up with his crap daily too .  goodnight twiggas !,4
@jennamcjenna go urban dictionary the term yalie ,4
@seanytheschafer  me too,4
You know what songs in my head now? Bold As Love-John Mayer ,4
@xoMusicLoverxo yeppers. They do. ,4
Just came back from Vegas....I love Canada. ,4
@rachel_noel awe congrads  don't worry i think you just need to grasp the fact that he is yours again Grahmcracker,4
@RhianCFord swine won't touch these lips of mine ,4
i totally forgot its COMMUNIST APPRECIATION W33K  HAIL THE KREMLIN!!,4
"@loverox hahahaha. ajuda. � the best next thing do que reencarnar, que � muito mais time and space intensive. ",4
supa bored.. fixing up my AIM so it'll have everyone get my twitter updates delivered to them. ,4
yay for ikea swedish meatballs ,4
@likewhoaxox hahaz ik! same  if only... if only i could think of something clever to ask! i blame my brain :/ brain u suck,4
@STARBUXHD lol lolll @ the locals... Not everyone can keep up with the fashion world!! ,4
@sunnymchao I fixed the DPI! Should work better on phones now. ,4
@joeymcintyre another picture please sir  ,4
@BitsofBeauty i guess i need it right now. thanx for this ,4
"@hsodotcom woot!  that is AMAZING! If you get to meet them, tell them Kayleen &amp; Jenny from LA say &quot;heyyyy!&quot; haha ",4
Check out 6 of my favorite childhood movies! http://ping.fm/6mAYr These are some cool ass movies ,4
"just got home from a walk with hayden, now enjoying a relaxing evenging at home ",4
@_Quil_Ateara I missed you to.  Was the party fun?,4
Sunday is the only day I wish I have a TV. So I can watch Amazing Race. Guilty pleasure... ,4
@JanelleLea Our health is important too lol ,4
Oh yeah! ,4
@joeymcintyre OH OH ME ME ME!!! lets have a lunch date ,4
@ninjabetic Awesome! Keep up the good work! ,4
@jeanettyface you can do it  your so tough that there is a bulldog on your poodle skirt ,4
@joeymcintyre I didn't win a trip so not me!  Unless you wanna give  me the hook up?  Otherwise I will be working   But I will DVR it.,4
new to twitter!!!! HELP MEEEE!!!!! I want to twitter ,4
@tracielyn59 I imagine he does that a lot ,4
@deeperthanbones lmao! thanks for the great advice. ,4
@kesford KES!! let's chill when you are free of finals ,4
"@walker33190 Yeah, not having a TV sucks, which is why I'm glad that you can find pretty much anything on the Internet. ",4
@corvida ummm� could it have to do with a lot of hot air?  :H,4
Music Swap with @Jeezejulia ,4
@victorsergio eu to �tima ,4
"just realized that people sent me msgs, hmm. kinda late, but uhh. yea. &quot;WHATS THE BEST TUNA. CHICKEN OF THE SEA&quot; lol ",4
"@Wuss912  I like to hike; Kevin, not so much.  Maybe I will join you guys sometime!  ",4
@ijustine http://twitpic.com/4ir70 - lolkatz!!! your nuts pal ,4
Really great day today. Picnic at the Riverwalk ,4
@joeymcintyre Wish I could be there! Wanna fly me out? ,4
www.dance.fm is playing soul to soul 'back to reality' ...yes that one from 1990 ,4
@alnunes1234 weeeeeeeeeeeeeeee ,4
"@panacea81 Italian, pasta, steak, pork chops,mac n cheese lol ",4
"@aplusk def my favorite actor everytime you're in a movie i gotta see it. you're handsome, its also the personality in your roles  ~Bree",4
@thereisaseason A belated thank you for the #followfriday  mention. ,4
"finding the last few pictures i need for photo book, and listening to a carrie underwood cd ",4
Taking my puppy for a walk ,4
@joeymcintyre i wanna come ,4
"research papers should die!!! uh, it's only 7 pages, but still really annoying! Come save me Benjamin! ",4
@joeymcintyre  Its ME!!! I'm coming cuz... I'm your NYC... GIRL! ,4
@carolinee82 ,4
best day ever... you're a dream come true... loveyou ,4
Watching Buffy at @Muzzzza's ,4
"@cnpsupport: I'm either really tired or the meds I'm on for back pain is making me loopy, but you are cracking me up ",4
"@ChrisTJones  It was nice seeing you at the softball game, glad to see you take some time to have some fun!  Good game!  ",4
@andreh182 thank you very much ,4
@KELLY__ROWLAND I got one for you too... &quot;Find a man who'll make a fool out of himself for you and you'll find a love for a lifetime&quot;? ,4
@JemiJemi Well I suppose we'll see if that changes over the coming months and years ,4
"@CajunFerreira yeah, wait for a lil bit... ",4
Just found a webpage I made in 1997. It's still sitting there on the Angelfire server. I'm too ashamed to link to it ,4
Preparing for another day of back-to-back-to-back interviews ,4
@CSI_News http://twitpic.com/4i9sg - Love this! ,4
@tonysloan awesome! i'm looking forward to trying it. ,4
watching greys anatomy online for free ,4
whenI get the hang of this I should be typing 100% faster  but for now I'm stuck with less than 1wpm. =(,4
@BOSSBRITISH r u serious LoLz wow Im slow ,4
@8ightThask8  that's what's up ... have to make sure everybody is ready for that RETURN of The Drama Kings ~ GOES HARD !   ,4
